order_id,order_date,customer_id,product_id,quantity,discount,channel,revenue,cost,profit,product_name,category,unit_cost,unit_price,customer_name,region,customer_segment,profit_margin_pct,avg_order_value,year,month,month_name,year_month
ORD00240,2024-08-21,C0367,P007,1,0.05,Wholesale,494.3,334.65,159.65,Standing Desk,Furniture,334.65,520.32,Ananya Das,East,Individual,32.3,494.3,2024,8,Aug,2024-08
ORD00837,2024-08-21,C0434,P015,2,0.0,Online,653.58,482.08,171.5,Hoodie,Clothing,241.04,326.79,Siddharth Reddy,South,SMB,26.24,326.79,2024,8,Aug,2024-08
ORD00649,2024-08-21,C0474,P017,2,0.2,Direct Sales,138.02,70.74,67.28,Energy Drink,Food & Bev,35.37,86.26,Ananya Das,South,Individual,48.75,69.01,2024,8,Aug,2024-08
ORD00357,2024-08-21,C0436,P013,4,0.05,Wholesale,1600.71,751.48,849.23,T-Shirt,Clothing,187.87,421.24,Sneha Kumar,South,SMB,53.05,400.1775,2024,8,Aug,2024-08
ORD00421,2024-08-21,C0341,P012,1,0.0,Retail,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Nisha Malhotra,Central,Individual,42.52,215.61,2024,8,Aug,2024-08
ORD03172,2024-08-22,C0118,P014,2,0.05,Online,320.05,175.74,144.31,Jeans,Clothing,87.87,168.45,Ananya Singh,South,Individual,45.09,160.025,2024,8,Aug,2024-08
ORD01501,2024-08-22,C0010,P010,2,0.05,Online,559.3,356.92,202.38,Lamp,Furniture,178.46,294.37,Siddharth Bose,North,Individual,36.18,279.65,2024,8,Aug,2024-08
ORD00796,2024-08-22,C0422,P020,1,0.0,Retail,506.13,276.85,229.28,Juice,Food & Bev,276.85,506.13,Ananya Rao,West,Individual,45.3,506.13,2024,8,Aug,2024-08
ORD03798,2024-08-22,C0406,P007,5,0.15,Wholesale,2211.36,1673.25,538.11,Standing Desk,Furniture,334.65,520.32,Sneha Rao,North,SMB,24.33,442.27200000000005,2024,8,Aug,2024-08
ORD04162,2024-08-22,C0244,P006,3,0.0,Online,133.26,54.09,79.17,Office Chair,Furniture,18.03,44.42,Anjali Bose,North,Individual,59.41,44.419999999999995,2024,8,Aug,2024-08
ORD01979,2024-08-22,C0338,P015,1,0.1,Online,294.11,241.04,53.07,Hoodie,Clothing,241.04,326.79,Dev Patel,Central,Individual,18.04,294.11,2024,8,Aug,2024-08
ORD02285,2024-08-23,C0299,P008,1,0.15,Online,104.54,80.91,23.63,Bookshelf,Furniture,80.91,122.99,Dev Patel,South,Enterprise,22.6,104.54,2024,8,Aug,2024-08
ORD00806,2024-08-23,C0054,P008,1,0.15,Retail,104.54,80.91,23.63,Bookshelf,Furniture,80.91,122.99,Nisha Sharma,East,Enterprise,22.6,104.54,2024,8,Aug,2024-08
ORD04818,2024-08-23,C0278,P002,1,0.05,Retail,566.57,295.48,271.09,Smartphone,Electronics,295.48,596.39,Pooja Gupta,East,SMB,47.85,566.57,2024,8,Aug,2024-08
ORD02468,2024-08-23,C0342,P015,1,0.0,Retail,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Arjun Reddy,South,Individual,26.24,326.79,2024,8,Aug,2024-08
ORD03831,2024-08-23,C0464,P006,1,0.0,Online,44.42,18.03,26.39,Office Chair,Furniture,18.03,44.42,Arjun Mehta,East,SMB,59.41,44.42,2024,8,Aug,2024-08
ORD00619,2024-08-23,C0470,P014,3,0.15,Direct Sales,429.55,263.61,165.94,Jeans,Clothing,87.87,168.45,Rohan Mehta,Central,Individual,38.63,143.18333333333334,2024,8,Aug,2024-08
ORD04864,2024-08-23,C0371,P020,4,0.1,Retail,1822.07,1107.4,714.67,Juice,Food & Bev,276.85,506.13,Arjun Bose,West,Individual,39.22,455.5175,2024,8,Aug,2024-08
ORD03638,2024-08-23,C0149,P001,1,0.0,Direct Sales,380.94,156.07,224.87,Laptop,Electronics,156.07,380.94,Anjali Gupta,Central,Enterprise,59.03,380.94,2024,8,Aug,2024-08
ORD00438,2024-08-23,C0168,P008,1,0.0,Online,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Dev Singh,North,Individual,34.21,122.99,2024,8,Aug,2024-08
ORD04447,2024-08-24,C0195,P008,2,0.15,Online,209.08,161.82,47.26,Bookshelf,Furniture,80.91,122.99,Siddharth Verma,East,Individual,22.6,104.54,2024,8,Aug,2024-08
ORD02350,2024-08-24,C0285,P001,1,0.2,Direct Sales,304.75,156.07,148.68,Laptop,Electronics,156.07,380.94,Karan Chopra,South,Individual,48.79,304.75,2024,8,Aug,2024-08
ORD01614,2024-08-24,C0218,P018,2,0.1,Online,1579.7,773.2,806.5,Protein Bar,Food & Bev,386.6,877.61,Rahul Singh,East,SMB,51.05,789.85,2024,8,Aug,2024-08
ORD03526,2024-08-24,C0018,P012,1,0.15,Online,183.27,123.94,59.33,Sneakers,Clothing,123.94,215.61,Riya Gupta,West,Individual,32.37,183.27,2024,8,Aug,2024-08
ORD04209,2024-08-24,C0238,P014,1,0.15,Online,143.18,87.87,55.31,Jeans,Clothing,87.87,168.45,Anjali Gupta,East,SMB,38.63,143.18,2024,8,Aug,2024-08
ORD00550,2024-08-24,C0029,P009,1,0.0,Online,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Arjun Iyer,South,Individual,48.18,248.26,2024,8,Aug,2024-08
ORD02152,2024-08-24,C0411,P006,1,0.0,Direct Sales,44.42,18.03,26.39,Office Chair,Furniture,18.03,44.42,Dev Rao,Central,Individual,59.41,44.42,2024,8,Aug,2024-08
ORD02661,2024-08-25,C0285,P011,4,0.05,Online,1386.32,994.48,391.84,Jacket,Clothing,248.62,364.82,Karan Chopra,South,Individual,28.26,346.58,2024,8,Aug,2024-08
ORD03428,2024-08-25,C0253,P017,2,0.0,Online,172.52,70.74,101.78,Energy Drink,Food & Bev,35.37,86.26,Meera Malhotra,East,Individual,59.0,86.26,2024,8,Aug,2024-08
ORD04939,2024-08-25,C0019,P004,1,0.1,Retail,68.74,32.65,36.09,Headphones,Electronics,32.65,76.38,Siddharth Das,East,SMB,52.5,68.74,2024,8,Aug,2024-08
ORD01474,2024-08-25,C0291,P011,2,0.0,Retail,729.64,497.24,232.4,Jacket,Clothing,248.62,364.82,Rohan Mehta,South,Individual,31.85,364.82,2024,8,Aug,2024-08
ORD01650,2024-08-26,C0238,P003,5,0.0,Direct Sales,526.85,354.25,172.6,Tablet,Electronics,70.85,105.37,Anjali Gupta,East,SMB,32.76,105.37,2024,8,Aug,2024-08
ORD03479,2024-08-26,C0085,P016,3,0.0,Online,1114.65,740.82,373.83,Coffee Beans,Food & Bev,246.94,371.55,Anjali Reddy,South,Enterprise,33.54,371.55,2024,8,Aug,2024-08
ORD01009,2024-08-26,C0458,P006,3,0.05,Online,126.6,54.09,72.51,Office Chair,Furniture,18.03,44.42,Dev Singh,South,Enterprise,57.27,42.199999999999996,2024,8,Aug,2024-08
ORD02822,2024-08-26,C0312,P010,3,0.0,Direct Sales,883.11,535.38,347.73,Lamp,Furniture,178.46,294.37,Aarav Nair,North,SMB,39.38,294.37,2024,8,Aug,2024-08
ORD03655,2024-08-26,C0089,P019,4,0.1,Wholesale,657.14,515.2,141.94,Tea Pack,Food & Bev,128.8,182.54,Sneha Chopra,Central,SMB,21.6,164.285,2024,8,Aug,2024-08
ORD03552,2024-08-27,C0302,P001,3,0.0,Retail,1142.82,468.21,674.61,Laptop,Electronics,156.07,380.94,Pooja Malhotra,North,Enterprise,59.03,380.94,2024,8,Aug,2024-08
ORD01850,2024-08-27,C0213,P019,3,0.05,Online,520.24,386.4,133.84,Tea Pack,Food & Bev,128.8,182.54,Siddharth Joshi,South,Individual,25.73,173.41333333333333,2024,8,Aug,2024-08
ORD04582,2024-08-27,C0047,P015,1,0.0,Wholesale,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Priya Verma,North,SMB,26.24,326.79,2024,8,Aug,2024-08
ORD04385,2024-08-27,C0232,P010,1,0.0,Online,294.37,178.46,115.91,Lamp,Furniture,178.46,294.37,Pooja Das,South,Individual,39.38,294.37,2024,8,Aug,2024-08
ORD00087,2024-08-28,C0045,P009,1,0.0,Online,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Rahul Reddy,North,Individual,48.18,248.26,2024,8,Aug,2024-08
ORD00576,2024-08-28,C0187,P017,1,0.2,Direct Sales,69.01,35.37,33.64,Energy Drink,Food & Bev,35.37,86.26,Pooja Gupta,North,Enterprise,48.75,69.01,2024,8,Aug,2024-08
ORD04676,2024-08-28,C0380,P015,1,0.0,Retail,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Anjali Gupta,West,SMB,26.24,326.79,2024,8,Aug,2024-08
ORD02392,2024-08-29,C0330,P009,1,0.0,Wholesale,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Rohan Gupta,South,Individual,48.18,248.26,2024,8,Aug,2024-08
ORD01387,2024-08-29,C0257,P020,1,0.2,Online,404.9,276.85,128.05,Juice,Food & Bev,276.85,506.13,Rohan Sharma,North,Individual,31.63,404.9,2024,8,Aug,2024-08
ORD01779,2024-08-29,C0082,P005,4,0.0,Retail,2101.8,977.72,1124.08,Smartwatch,Electronics,244.43,525.45,Priya Chopra,East,Enterprise,53.48,525.45,2024,8,Aug,2024-08
ORD04745,2024-08-29,C0310,P012,2,0.1,Online,388.1,247.88,140.22,Sneakers,Clothing,123.94,215.61,Rohan Verma,East,SMB,36.13,194.05,2024,8,Aug,2024-08
ORD00843,2024-08-29,C0412,P003,3,0.05,Online,300.3,212.55,87.75,Tablet,Electronics,70.85,105.37,Nisha Iyer,East,Enterprise,29.22,100.10000000000001,2024,8,Aug,2024-08
ORD04266,2024-08-29,C0260,P009,3,0.0,Online,744.78,385.95,358.83,Sofa,Furniture,128.65,248.26,Vikram Reddy,North,SMB,48.18,248.26,2024,8,Aug,2024-08
ORD03922,2024-08-29,C0153,P015,1,0.0,Wholesale,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Priya Malhotra,North,Individual,26.24,326.79,2024,8,Aug,2024-08
ORD00270,2024-08-30,C0306,P010,3,0.05,Direct Sales,838.95,535.38,303.57,Lamp,Furniture,178.46,294.37,Meera Das,East,Enterprise,36.18,279.65000000000003,2024,8,Aug,2024-08
ORD01298,2024-08-30,C0039,P014,2,0.05,Retail,320.05,175.74,144.31,Jeans,Clothing,87.87,168.45,Ananya Joshi,North,Individual,45.09,160.025,2024,8,Aug,2024-08
ORD03547,2024-08-30,C0178,P011,3,0.1,Retail,985.01,745.86,239.15,Jacket,Clothing,248.62,364.82,Nisha Reddy,South,Individual,24.28,328.33666666666664,2024,8,Aug,2024-08
ORD03595,2024-08-30,C0486,P005,1,0.0,Retail,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Riya Das,East,SMB,53.48,525.45,2024,8,Aug,2024-08
ORD04531,2024-08-31,C0347,P020,2,0.0,Retail,1012.26,553.7,458.56,Juice,Food & Bev,276.85,506.13,Meera Iyer,Central,Individual,45.3,506.13,2024,8,Aug,2024-08
ORD01056,2024-08-31,C0103,P003,1,0.0,Online,105.37,70.85,34.52,Tablet,Electronics,70.85,105.37,Vikram Singh,North,SMB,32.76,105.37,2024,8,Aug,2024-08
ORD02291,2024-08-31,C0382,P016,3,0.05,Wholesale,1058.92,740.82,318.1,Coffee Beans,Food & Bev,246.94,371.55,Riya Kumar,North,Individual,30.04,352.97333333333336,2024,8,Aug,2024-08
ORD01845,2024-08-31,C0497,P015,3,0.1,Online,882.33,723.12,159.21,Hoodie,Clothing,241.04,326.79,Siddharth Malhotra,East,SMB,18.04,294.11,2024,8,Aug,2024-08
ORD04013,2024-08-31,C0232,P003,2,0.0,Retail,210.74,141.7,69.04,Tablet,Electronics,70.85,105.37,Pooja Das,South,Individual,32.76,105.37,2024,8,Aug,2024-08
ORD04145,2024-08-31,C0082,P012,1,0.0,Retail,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Priya Chopra,East,Enterprise,42.52,215.61,2024,8,Aug,2024-08
ORD00064,2024-09-01,C0327,P018,1,0.0,Online,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Pooja Mehta,North,Individual,55.95,877.61,2024,9,Sep,2024-09
ORD00695,2024-09-02,C0028,P014,2,0.0,Direct Sales,336.9,175.74,161.16,Jeans,Clothing,87.87,168.45,Meera Rao,South,Enterprise,47.84,168.45,2024,9,Sep,2024-09
ORD04248,2024-09-02,C0255,P007,3,0.0,Direct Sales,1560.96,1003.95,557.01,Standing Desk,Furniture,334.65,520.32,Meera Reddy,East,SMB,35.68,520.32,2024,9,Sep,2024-09
ORD04003,2024-09-02,C0169,P007,1,0.15,Direct Sales,442.27,334.65,107.62,Standing Desk,Furniture,334.65,520.32,Ananya Patel,South,Enterprise,24.33,442.27,2024,9,Sep,2024-09
ORD02679,2024-09-03,C0237,P011,1,0.0,Online,364.82,248.62,116.2,Jacket,Clothing,248.62,364.82,Nisha Verma,East,Enterprise,31.85,364.82,2024,9,Sep,2024-09
ORD02495,2024-09-03,C0361,P003,1,0.0,Online,105.37,70.85,34.52,Tablet,Electronics,70.85,105.37,Arjun Gupta,Central,Individual,32.76,105.37,2024,9,Sep,2024-09
ORD01520,2024-09-03,C0096,P007,3,0.05,Online,1482.91,1003.95,478.96,Standing Desk,Furniture,334.65,520.32,Rohan Chopra,East,Individual,32.3,494.30333333333334,2024,9,Sep,2024-09
ORD03164,2024-09-05,C0300,P019,2,0.1,Direct Sales,328.57,257.6,70.97,Tea Pack,Food & Bev,128.8,182.54,Priya Chopra,North,Individual,21.6,164.285,2024,9,Sep,2024-09
ORD02255,2024-09-05,C0300,P019,4,0.0,Wholesale,730.16,515.2,214.96,Tea Pack,Food & Bev,128.8,182.54,Priya Chopra,North,Individual,29.44,182.54,2024,9,Sep,2024-09
ORD02272,2024-09-05,C0417,P006,1,0.15,Wholesale,37.76,18.03,19.73,Office Chair,Furniture,18.03,44.42,Aarav Bose,North,SMB,52.25,37.76,2024,9,Sep,2024-09
ORD02470,2024-09-05,C0118,P010,1,0.1,Direct Sales,264.93,178.46,86.47,Lamp,Furniture,178.46,294.37,Ananya Singh,South,Individual,32.64,264.93,2024,9,Sep,2024-09
ORD03026,2024-09-05,C0006,P019,3,0.05,Retail,520.24,386.4,133.84,Tea Pack,Food & Bev,128.8,182.54,Ananya Reddy,North,Enterprise,25.73,173.41333333333333,2024,9,Sep,2024-09
ORD03323,2024-09-05,C0103,P007,1,0.0,Direct Sales,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Vikram Singh,North,SMB,35.68,520.32,2024,9,Sep,2024-09
ORD03501,2024-09-05,C0092,P002,3,0.05,Direct Sales,1699.71,886.44,813.27,Smartphone,Electronics,295.48,596.39,Vikram Das,West,Individual,47.85,566.57,2024,9,Sep,2024-09
ORD01939,2024-09-05,C0371,P011,2,0.05,Online,693.16,497.24,195.92,Jacket,Clothing,248.62,364.82,Arjun Bose,West,Individual,28.26,346.58,2024,9,Sep,2024-09
ORD03648,2024-09-06,C0198,P006,4,0.2,Online,142.14,72.12,70.02,Office Chair,Furniture,18.03,44.42,Siddharth Mehta,East,SMB,49.26,35.535,2024,9,Sep,2024-09
ORD00291,2024-09-06,C0003,P007,2,0.0,Direct Sales,1040.64,669.3,371.34,Standing Desk,Furniture,334.65,520.32,Priya Das,East,SMB,35.68,520.32,2024,9,Sep,2024-09
ORD00555,2024-09-06,C0078,P016,1,0.05,Online,352.97,246.94,106.03,Coffee Beans,Food & Bev,246.94,371.55,Rahul Patel,Central,Individual,30.04,352.97,2024,9,Sep,2024-09
ORD02699,2024-09-06,C0017,P018,3,0.0,Wholesale,2632.83,1159.8,1473.03,Protein Bar,Food & Bev,386.6,877.61,Karan Gupta,East,Enterprise,55.95,877.61,2024,9,Sep,2024-09
ORD04916,2024-09-06,C0246,P005,1,0.1,Direct Sales,472.9,244.43,228.47,Smartwatch,Electronics,244.43,525.45,Vikram Bose,North,Individual,48.31,472.9,2024,9,Sep,2024-09
ORD00607,2024-09-06,C0086,P007,1,0.0,Retail,520.32,334.65,185.67,Standing Desk,Furniture,334.65,520.32,Aarav Verma,West,SMB,35.68,520.32,2024,9,Sep,2024-09
ORD01627,2024-09-07,C0302,P011,2,0.05,Online,693.16,497.24,195.92,Jacket,Clothing,248.62,364.82,Pooja Malhotra,North,Enterprise,28.26,346.58,2024,9,Sep,2024-09
ORD03524,2024-09-08,C0253,P004,1,0.15,Wholesale,64.92,32.65,32.27,Headphones,Electronics,32.65,76.38,Meera Malhotra,East,Individual,49.71,64.92,2024,9,Sep,2024-09
ORD03341,2024-09-08,C0454,P009,2,0.0,Online,496.52,257.3,239.22,Sofa,Furniture,128.65,248.26,Aarav Rao,North,Enterprise,48.18,248.26,2024,9,Sep,2024-09
ORD03644,2024-09-08,C0422,P020,2,0.0,Online,1012.26,553.7,458.56,Juice,Food & Bev,276.85,506.13,Ananya Rao,West,Individual,45.3,506.13,2024,9,Sep,2024-09
ORD01259,2024-09-08,C0143,P012,1,0.15,Direct Sales,183.27,123.94,59.33,Sneakers,Clothing,123.94,215.61,Aarav Rao,Central,SMB,32.37,183.27,2024,9,Sep,2024-09
ORD01551,2024-09-08,C0431,P007,4,0.1,Retail,1873.15,1338.6,534.55,Standing Desk,Furniture,334.65,520.32,Priya Joshi,West,SMB,28.54,468.2875,2024,9,Sep,2024-09
ORD01649,2024-09-08,C0304,P008,1,0.0,Online,122.99,80.91,42.08,Bookshelf,Furniture,80.91,122.99,Nisha Patel,East,Individual,34.21,122.99,2024,9,Sep,2024-09
ORD02393,2024-09-09,C0334,P015,1,0.0,Online,326.79,241.04,85.75,Hoodie,Clothing,241.04,326.79,Siddharth Verma,East,Individual,26.24,326.79,2024,9,Sep,2024-09
ORD02407,2024-09-09,C0250,P013,1,0.15,Wholesale,358.05,187.87,170.18,T-Shirt,Clothing,187.87,421.24,Nisha Mehta,East,Individual,47.53,358.05,2024,9,Sep,2024-09
ORD01209,2024-09-09,C0199,P005,5,0.1,Wholesale,2364.52,1222.15,1142.37,Smartwatch,Electronics,244.43,525.45,Dev Patel,South,SMB,48.31,472.904,2024,9,Sep,2024-09
ORD04863,2024-09-10,C0248,P001,3,0.2,Online,914.26,468.21,446.05,Laptop,Electronics,156.07,380.94,Sneha Nair,South,SMB,48.79,304.75333333333333,2024,9,Sep,2024-09
ORD00982,2024-09-10,C0016,P003,3,0.2,Direct Sales,252.89,212.55,40.34,Tablet,Electronics,70.85,105.37,Nisha Kumar,West,Individual,15.95,84.29666666666667,2024,9,Sep,2024-09
ORD00083,2024-09-11,C0253,P003,1,0.1,Online,94.83,70.85,23.98,Tablet,Electronics,70.85,105.37,Meera Malhotra,East,Individual,25.29,94.83,2024,9,Sep,2024-09
ORD02950,2024-09-11,C0424,P001,1,0.0,Retail,380.94,156.07,224.87,Laptop,Electronics,156.07,380.94,Karan Reddy,North,Individual,59.03,380.94,2024,9,Sep,2024-09
ORD02956,2024-09-11,C0270,P003,3,0.0,Online,316.11,212.55,103.56,Tablet,Electronics,70.85,105.37,Dev Verma,East,Individual,32.76,105.37,2024,9,Sep,2024-09
ORD03365,2024-09-12,C0033,P009,1,0.0,Wholesale,248.26,128.65,119.61,Sofa,Furniture,128.65,248.26,Ananya Verma,West,SMB,48.18,248.26,2024,9,Sep,2024-09
ORD00138,2024-09-12,C0435,P010,1,0.0,Retail,294.37,178.46,115.91,Lamp,Furniture,178.46,294.37,Riya Kumar,West,Individual,39.38,294.37,2024,9,Sep,2024-09
ORD04381,2024-09-12,C0415,P019,2,0.15,Wholesale,310.32,257.6,52.72,Tea Pack,Food & Bev,128.8,182.54,Pooja Verma,North,SMB,16.99,155.16,2024,9,Sep,2024-09
ORD04180,2024-09-12,C0234,P006,3,0.0,Online,133.26,54.09,79.17,Office Chair,Furniture,18.03,44.42,Riya Chopra,East,SMB,59.41,44.419999999999995,2024,9,Sep,2024-09
ORD02360,2024-09-13,C0095,P011,1,0.0,Online,364.82,248.62,116.2,Jacket,Clothing,248.62,364.82,Nisha Bose,South,Individual,31.85,364.82,2024,9,Sep,2024-09
ORD03208,2024-09-13,C0046,P020,1,0.0,Wholesale,506.13,276.85,229.28,Juice,Food & Bev,276.85,506.13,Sneha Rao,West,SMB,45.3,506.13,2024,9,Sep,2024-09
ORD01768,2024-09-13,C0359,P001,4,0.2,Retail,1219.01,624.28,594.73,Laptop,Electronics,156.07,380.94,Arjun Singh,East,Enterprise,48.79,304.7525,2024,9,Sep,2024-09
ORD00276,2024-09-13,C0221,P007,3,0.0,Online,1560.96,1003.95,557.01,Standing Desk,Furniture,334.65,520.32,Karan Gupta,North,SMB,35.68,520.32,2024,9,Sep,2024-09
ORD00173,2024-09-13,C0424,P004,2,0.0,Direct Sales,152.76,65.3,87.46,Headphones,Electronics,32.65,76.38,Karan Reddy,North,Individual,57.25,76.38,2024,9,Sep,2024-09
ORD00471,2024-09-13,C0201,P003,2,0.0,Online,210.74,141.7,69.04,Tablet,Electronics,70.85,105.37,Pooja Mehta,South,SMB,32.76,105.37,2024,9,Sep,2024-09
ORD03095,2024-09-13,C0248,P012,1,0.0,Retail,215.61,123.94,91.67,Sneakers,Clothing,123.94,215.61,Sneha Nair,South,SMB,42.52,215.61,2024,9,Sep,2024-09
ORD00666,2024-09-13,C0396,P006,1,0.15,Online,37.76,18.03,19.73,Office Chair,Furniture,18.03,44.42,Karan Singh,South,SMB,52.25,37.76,2024,9,Sep,2024-09
ORD01847,2024-09-14,C0428,P002,3,0.0,Online,1789.17,886.44,902.73,Smartphone,Electronics,295.48,596.39,Dev Rao,Central,SMB,50.46,596.39,2024,9,Sep,2024-09
ORD01050,2024-09-14,C0368,P004,3,0.0,Retail,229.14,97.95,131.19,Headphones,Electronics,32.65,76.38,Nisha Verma,West,Individual,57.25,76.38,2024,9,Sep,2024-09
ORD01311,2024-09-14,C0499,P015,2,0.0,Online,653.58,482.08,171.5,Hoodie,Clothing,241.04,326.79,Sneha Nair,North,Enterprise,26.24,326.79,2024,9,Sep,2024-09
ORD02415,2024-09-14,C0285,P014,4,0.0,Retail,673.8,351.48,322.32,Jeans,Clothing,87.87,168.45,Karan Chopra,South,Individual,47.84,168.45,2024,9,Sep,2024-09
ORD03801,2024-09-14,C0184,P020,1,0.05,Online,480.82,276.85,203.97,Juice,Food & Bev,276.85,506.13,Siddharth Iyer,North,Individual,42.42,480.82,2024,9,Sep,2024-09
ORD04595,2024-09-14,C0306,P011,2,0.05,Online,693.16,497.24,195.92,Jacket,Clothing,248.62,364.82,Meera Das,East,Enterprise,28.26,346.58,2024,9,Sep,2024-09
ORD02944,2024-09-15,C0434,P011,4,0.0,Direct Sales,1459.28,994.48,464.8,Jacket,Clothing,248.62,364.82,Siddharth Reddy,South,SMB,31.85,364.82,2024,9,Sep,2024-09
ORD02083,2024-09-15,C0045,P016,1,0.1,Online,334.4,246.94,87.46,Coffee Beans,Food & Bev,246.94,371.55,Rahul Reddy,North,Individual,26.15,334.4,2024,9,Sep,2024-09
ORD04294,2024-09-15,C0034,P001,1,0.0,Retail,380.94,156.07,224.87,Laptop,Electronics,156.07,380.94,Aarav Nair,Central,SMB,59.03,380.94,2024,9,Sep,2024-09
ORD03040,2024-09-15,C0459,P019,4,0.05,Wholesale,693.65,515.2,178.45,Tea Pack,Food & Bev,128.8,182.54,Siddharth Kumar,Central,Enterprise,25.73,173.4125,2024,9,Sep,2024-09
ORD04647,2024-09-15,C0224,P005,5,0.0,Online,2627.25,1222.15,1405.1,Smartwatch,Electronics,244.43,525.45,Vikram Rao,West,Individual,53.48,525.45,2024,9,Sep,2024-09
ORD04047,2024-09-16,C0403,P019,2,0.0,Retail,365.08,257.6,107.48,Tea Pack,Food & Bev,128.8,182.54,Ananya Malhotra,North,Individual,29.44,182.54,2024,9,Sep,2024-09
ORD04847,2024-09-16,C0218,P003,2,0.1,Direct Sales,189.67,141.7,47.97,Tablet,Electronics,70.85,105.37,Rahul Singh,East,SMB,25.29,94.835,2024,9,Sep,2024-09
ORD01588,2024-09-16,C0138,P018,1,0.0,Wholesale,877.61,386.6,491.01,Protein Bar,Food & Bev,386.6,877.61,Anjali Mehta,South,Individual,55.95,877.61,2024,9,Sep,2024-09
ORD02172,2024-09-16,C0486,P006,3,0.05,Online,126.6,54.09,72.51,Office Chair,Furniture,18.03,44.42,Riya Das,East,SMB,57.27,42.199999999999996,2024,9,Sep,2024-09
ORD03471,2024-09-16,C0342,P018,3,0.1,Online,2369.55,1159.8,1209.75,Protein Bar,Food & Bev,386.6,877.61,Arjun Reddy,South,Individual,51.05,789.85,2024,9,Sep,2024-09
ORD03561,2024-09-16,C0389,P006,1,0.0,Wholesale,44.42,18.03,26.39,Office Chair,Furniture,18.03,44.42,Siddharth Chopra,West,Individual,59.41,44.42,2024,9,Sep,2024-09
ORD01713,2024-09-16,C0041,P010,1,0.0,Online,294.37,178.46,115.91,Lamp,Furniture,178.46,294.37,Nisha Kumar,East,Individual,39.38,294.37,2024,9,Sep,2024-09
ORD02989,2024-09-17,C0300,P011,3,0.1,Wholesale,985.01,745.86,239.15,Jacket,Clothing,248.62,364.82,Priya Chopra,North,Individual,24.28,328.33666666666664,2024,9,Sep,2024-09
ORD02065,2024-09-17,C0401,P002,1,0.05,Online,566.57,295.48,271.09,Smartphone,Electronics,295.48,596.39,Aarav Bose,West,Individual,47.85,566.57,2024,9,Sep,2024-09
ORD03594,2024-09-17,C0151,P006,1,0.0,Retail,44.42,18.03,26.39,Office Chair,Furniture,18.03,44.42,Meera Verma,East,SMB,59.41,44.42,2024,9,Sep,2024-09
ORD02826,2024-09-18,C0155,P011,1,0.1,Direct Sales,328.34,248.62,79.72,Jacket,Clothing,248.62,364.82,Aarav Kumar,West,Individual,24.28,328.34,2024,9,Sep,2024-09
ORD00615,2024-09-18,C0141,P001,2,0.0,Retail,761.88,312.14,449.74,Laptop,Electronics,156.07,380.94,Dev Reddy,East,Individual,59.03,380.94,2024,9,Sep,2024-09
ORD03611,2024-09-18,C0293,P003,1,0.0,Online,105.37,70.85,34.52,Tablet,Electronics,70.85,105.37,Meera Gupta,Central,Individual,32.76,105.37,2024,9,Sep,2024-09
ORD02660,2024-09-19,C0061,P012,4,0.0,Online,862.44,495.76,366.68,Sneakers,Clothing,123.94,215.61,Aarav Chopra,East,Enterprise,42.52,215.61,2024,9,Sep,2024-09
ORD04428,2024-09-19,C0322,P005,2,0.0,Online,1050.9,488.86,562.04,Smartwatch,Electronics,244.43,525.45,Nisha Reddy,West,Individual,53.48,525.45,2024,9,Sep,2024-09
ORD00826,2024-09-19,C0074,P002,4,0.2,Online,1908.45,1181.92,726.53,Smartphone,Electronics,295.48,596.39,Nisha Patel,East,Individual,38.07,477.1125,2024,9,Sep,2024-09
ORD01991,2024-09-19,C0468,P006,2,0.05,Online,84.4,36.06,48.34,Office Chair,Furniture,18.03,44.42,Aarav Mehta,West,SMB,57.27,42.2,2024,9,Sep,2024-09
ORD00227,2024-09-19,C0135,P012,2,0.15,Online,366.54,247.88,118.66,Sneakers,Clothing,123.94,215.61,Ananya Bose,South,Individual,32.37,183.27,2024,9,Sep,2024-09
ORD04912,2024-09-20,C0470,P002,4,0.15,Retail,2027.73,1181.92,845.81,Smartphone,Electronics,295.48,596.39,Rohan Mehta,Central,Individual,41.71,506.9325,2024,9,Sep,2024-09
ORD01796,2024-09-20,C0353,P005,1,0.0,Wholesale,525.45,244.43,281.02,Smartwatch,Electronics,244.43,525.45,Pooja Rao,North,Individual,53.48,525.45,2024,9,Sep,2024-09
ORD04205,2024-09-20,C0160,P014,2,0.0,Direct Sales,336.9,175.74,161.16,Jeans,Clothing,87.87,168.45,Aarav Patel,Central,Enterprise,47.84,168.45,2024,9,Sep,2024-09
